web-scraper-order,web-scraper-start-url,TIENDA,TIENDA-href,PRODUCTOS,PRODUCTOS-href,DESCRIPCION,IMAGEN-src,TEXTOPROD,PRECIO
"1604870432-1996","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Banano bocadillo ecológico x 500 g. Agricultura familiar. Monterrey, Casanare.","https://biotico.co/tienda/frutasbiotico/bananitos/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/09/20200921_095941.jpg?ssl=1","",""
"1604870443-2006","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tofu Om shanti Om. Con soya colombiana No GMO – (500 g)","https://biotico.co/tienda/proteinas-vegetarianas/tofu/","","https://i2.wp.com/biotico.co/wp-content/uploads/2019/09/tofu-oso-e1568053897906.jpg?ssl=1","",""
"1604870608-2134","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción Toro x 340 g. House Blend – EN GRANO","https://biotico.co/tienda/hogar-ecologico/cafe-devocion-toro-x-340-g-house-blend-molido-copia/",".Café Devoción Toro x 340 g. House Blend – EN GRANO","","",""
"1604870338-1911","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Moringa y cardamomo 500 mL. Libre de sulfatos. Ecolepont.","https://biotico.co/tienda/jabon-ecologico/mumoringa/","","","","$18,300"
"1604870418-1986","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Limón mandarino de producción ecológica – BPA. Monterrey, Casanare (500 g)","https://biotico.co/tienda/frutasbiotico/limonmandarino/","","","","$2,500"
"1604870858-2332","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Guasca orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/guasca-organica-x-atado/","","","","$2,550"
"1604870588-2117","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","5. EN GRANO. Café 18 Orgánico. Sierra Nevada Sta. Marta  500 g. Ciénaga, Magdalena.","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/cafe-18-organico-certificado-por-ecocert-sierra-nevada-en-el-departamento-del-cesar-asociacion-entre-sierras-500-g-en-grano/","","","","$33,000"
"1604870764-2257","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Rúgula orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/rugula-organica/","","https://i0.wp.com/biotico.co/wp-content/uploads/2018/09/IMG_20190617_170042_033.jpg?ssl=1","",""
"1604870330-1899","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Vinilpel 100% biodegradable y 100% biocompostable – Ecobyc Biosphere (50 mts)","https://biotico.co/tienda/jabon-ecologico/clingfilm50mts/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/04/biosphere-1.jpg?ssl=1","",""
"1604870933-2387","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Brócoli orgánico certificado por Ecocert. Verde Fresco Orgánico. Madrid, Cund x 500 g","https://biotico.co/tienda/verduras-organicas-2/brocoli/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/07/brocoli.jpg?ssl=1","",""
"1604870656-2170","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Alitas de pollo campesino empacadas al vacío. Pacho, Cund.- (1.000 g)","https://biotico.co/tienda/pollo-campesino/alitas-de-pollo-campesino-empacadas-al-vacio-1-000-g/","P. Alitas de pollo campesino empacadas al vacío. Pacho, Cund.- (1.000 g)","","",""
"1604870782-2268","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Perejil crespo orgánico. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/perejil-crespo/","Perejil crespo orgánico. Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870662-2174","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos x 12 unidades. Guateque, Boyacá. Galliitas de libre pastoreo.","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/guateque12/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/04/20200602_140523.jpg?ssl=1","",""
"1604870374-1950","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cúrcuma orgánica. Naturela. Cultivada en Santa Rosalía, Vichada. (60 g)","https://biotico.co/tienda/aromaticas-y-condimentos/curcumanaturela/","Cúrcuma orgánica. Naturela. Cultivada en Santa Rosalía, Vichada. (60 g)","","",""
"1604870513-2059","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾Arroz integral y semillas de ajonjolí (5 uds) El Semillero Gluten free","https://biotico.co/tienda/para-desayuno/ajonjoli/","Arepas sin gluten 🌾Arroz integral y semillas de ajonjolí (5 uds) El Semillero Gluten free","","",""
"1604870669-2179","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos campesinos -30 unidades. Guateque, Boyacá. Gallinitas de libre pastoreo","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/huevos-30-unidades-guateque-boyaca-gallinitas-de-libre-pastoreo/","Huevos campesinos -30 unidades. Guateque, Boyacá. Gallinitas de libre pastoreo","","",""
"1604870593-2120","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","4. MOLIDO. Café 18. Orgánico. Sierra Nevada Sta. Marta 500 g. Ciénaga, Magdalena.","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/cesargrano/","","https://i1.wp.com/biotico.co/wp-content/uploads/2019/02/sierra.jpg?ssl=1","",""
"1604870885-2352","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cogollo de Tudela orgánico – unidad. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/cogollos-de-tudela/","","","","$1,200"
"1604870926-2381","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Calabacín amarillo orgánico x 500 g.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/calabacin-amarillo-x-500-g-ecocert/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/09/za.jpg?ssl=1","",""
"1604870897-2361","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebollín orgánico. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/cebollin-organico-x-atado-ecocert/","","","","$3,050"
"1604870702-2206","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Yogurt con mora orgánica. Elaborado con leche 100% ecológica x 1 lt. Subachoque, Cund","https://biotico.co/tienda/lacteos/yogurt-de-mora-organica-con-leche-100-ecologica-x-1-lt/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/10/mora2-1.jpg?ssl=1","",""
"1604870540-2080","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas. Miel del bosque seco  (630 g)","https://biotico.co/tienda/miel100/miel-de-abejas-miel-del-bosque-seco-x-630-g/","Miel de abejas. Miel del bosque seco  (630 g)","","",""
"1604870383-1957","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Maracuyá. Unidades Agrícolas Asociadas. Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/frutas-granadilla-unidades-agricolas-asociadas-monterrey-casanare-bpa-500-g/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/10/maracuya.jpg?ssl=1","",""
"1604870500-2051","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten🌽 Maíz; almendras y nueces (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten-maiz-y-almendras-5-uds-el-semillero-gluten-free-copia/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/07/maizalmendras.jpg?ssl=1","",""
"1604870662-2175","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos x 12 unidades. Guateque, Boyacá. Galliitas de libre pastoreo.","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/guateque12/","","","","$9,000"
"1604870680-2189","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tortillas 100% maíz – El Chilito (20 uds)","https://biotico.co/tienda/veggielistos/tortillasmaiz/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/07/Screenshot_20200725-095106_Instagram.jpg?ssl=1","",""
"1604870368-1949","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Romero ecológico fresco. Vda. Alto Cascajal. Subachoque-Cundinamarca","https://biotico.co/tienda/aromaticas-y-condimentos/romeroecologico/","","","","$3,000"
"1604870698-2202","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Yogurt natural x 1lt. Leche 100% ecológica","https://biotico.co/tienda/yogurt/yogurt-natural/","","","$13,150",""
"1604870604-2132","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción Wild Forest – Cañón de Las Hermosas, Tolima (340 g) GRANO","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/cafe-devocion-wild-forest-canon-de-las-hermosas-tolima-340-g-en-grano/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/09/wild.jpg?ssl=1","",""
"1604870957-2408","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajos criollos. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (3 unidades)","https://biotico.co/tienda/verduras-organicas-2/ajos-criollos-asociaciones-agricolas-tierra-verde-monterrey-casanare-3-unidades/","","","","$5,000"
"1604870877-2346","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Coliflor orgánico – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/coliflor-organico-x-500-g-ecocert/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/09/IMG_20190617_131027_598.jpg?ssl=1","",""
"1604870846-2322","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale dwarf green curled orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500 g","https://biotico.co/tienda/verduras-organicas-2/kale-dwarf/","","https://i0.wp.com/biotico.co/wp-content/uploads/2018/07/kale.jpg?ssl=1","",""
"1604870461-2021","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa Teriyaki Teshima – (250 ml)","https://biotico.co/tienda/aromaticas-y-condimentos/salsa-teriyaki-teshima-250-ml/","Salsa Teriyaki Teshima – (250 ml)","","",""
"1604870638-2157","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción – Toro House Blend MOLIDO (340 g)","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/toro340molido/","","","","$26,500"
"1604870967-2417","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Aguacate hass ecológico x unidad. Silvania,  Cundinamara","https://biotico.co/tienda/verduras-organicas-2/aguacatehass/","","","$1,500",""
"1604870470-2027","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa de Teriyaki Teshima – (1 Lt)","https://biotico.co/tienda/aromaticas-y-condimentos/salsa-de-soya-teriyski-1-lt/","Salsa de Teriyaki Teshima – (1 Lt)","","",""
"1604870354-1931","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico de Coco y vainilla x 250 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/jabonmanoscyv/","Jabón para manos ecológico de Coco y vainilla x 250 mL. Ecolepont","","",""
"1604870649-2166","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Pierna pernil de pollo campesino empacada al vacío. Pacho, Cund. – (1.000 g)","https://biotico.co/tienda/pollo-campesino/pierna-pernil-de-pollo-campesino-empacada-al-vacio-1-000-g/","","","","$13,800"
"1604870500-2052","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten🌽 Maíz; almendras y nueces (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten-maiz-y-almendras-5-uds-el-semillero-gluten-free-copia/","","","","$7,500"
"1604870478-2035","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miso Teshima  (500 g)","https://biotico.co/tienda/aromaticas-y-condimentos/miso-500-g/","","","","$10,500"
"1604870465-2024","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa hummus de garbanzo – vegano – (250 g)","https://biotico.co/tienda/veggielistos/hummus-de-garbanzo-x-250/","Salsa hummus de garbanzo – vegano – (250 g)","","",""
"1604870744-2238","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tomate chonto x 500 g. Producción ecológica.","https://biotico.co/tienda/tomates-de-agricultura-limpia/tomatebtc/","","","$3,500",""
"1604870357-1939","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mermelada de durazno endulzada con miel x 135 g. Productos del Bosque Seco.","https://biotico.co/tienda/mermelada/merdurazno135/","Mermelada de durazno endulzada con miel x 135 g. Productos del Bosque Seco.","","",""
"1604870986-2433","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Para recibir el viernes 13 de noviembre haz clic en el carrito.","https://biotico.co/tienda/verduras-organicas/viernes/",".Para recibir el viernes 13 de noviembre haz clic en el carrito.","","",""
"1604870806-2290","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mix asiático: tat soi; mostaza y mitzuna.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/mix-asiatico-organico/","","","","$5,550"
"1604870838-2317","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale toscano orgánico certificado por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500g – Ecocert","https://biotico.co/tienda/verduras-organicas-2/kale-toscano-organico-x-400g/","","","","$4,050"
"1604870773-2264","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Radicchio orgánico. Certificado Ecocert. Verde Fresco Orgánico. Unidad.","https://biotico.co/tienda/verduras-organicas-2/radicchio-organico-certificado-ecocert-verde-fresco-organico-unidad/","","","","$4,000"
"1604870873-2344","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Espárragos peruanos frescos – 500 g","https://biotico.co/tienda/gourmet/esparragos500g/","","","","$20,000"
"1604870474-2032","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa de soya Teshima – (1 Lt)","https://biotico.co/tienda/aromaticas-y-condimentos/soyateshima1lt/","","","","$15,000"
"1604870584-2112","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","6. Café 18 Huila- MOLIDO (500 g)","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/molidohuila/","6. Café 18 Huila- MOLIDO (500 g)","","",""
"1604870877-2345","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Coliflor orgánico – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/coliflor-organico-x-500-g-ecocert/","Coliflor orgánico – Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870715-2215","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Plátano agroecológico. Unidades Agrícolas Asociadas. Monterrey, Casanare. (Unidad)","https://biotico.co/tienda/agroecologicos/platanomaduroorganico-agricultura-familiar-fresno-tolima-x-500-g/","","","","$2,500"
"1604870698-2204","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Yogurt natural x 1lt. Leche 100% ecológica","https://biotico.co/tienda/yogurt/yogurt-natural/","","","","$13,150"
"1604870905-2366","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla puerro orgánica. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/cebolla-puerro-organica/","","https://i2.wp.com/biotico.co/wp-content/uploads/2018/07/puerro-1.jpg?ssl=1","",""
"1604870365-1945","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tierra 100% orgánica -Tamizada para agricultura urbana 3 Kg","https://biotico.co/tienda/agricultura-urbana/tierra3kg/","Tierra 100% orgánica -Tamizada para agricultura urbana 3 Kg","","",""
"1604870941-2393","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Apio orgánico. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund x 400 g","https://biotico.co/tienda/verduras-organicas-2/apio-x-400g/","","https://i2.wp.com/biotico.co/wp-content/uploads/2018/07/apios.jpg?ssl=1","",""
"1604870368-1948","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Romero ecológico fresco. Vda. Alto Cascajal. Subachoque-Cundinamarca","https://biotico.co/tienda/aromaticas-y-condimentos/romeroecologico/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/04/rosemary.jpg?ssl=1","",""
"1604870513-2061","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾Arroz integral y semillas de ajonjolí (5 uds) El Semillero Gluten free","https://biotico.co/tienda/para-desayuno/ajonjoli/","","","","$5,000"
"1604870967-2416","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Aguacate hass ecológico x unidad. Silvania,  Cundinamara","https://biotico.co/tienda/verduras-organicas-2/aguacatehass/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/01/cavaaguacate.jpg?ssl=1","",""
"1604870702-2207","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Yogurt con mora orgánica. Elaborado con leche 100% ecológica x 1 lt. Subachoque, Cund","https://biotico.co/tienda/lacteos/yogurt-de-mora-organica-con-leche-100-ecologica-x-1-lt/","","","","$14,750"
"1604870447-2008","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Quinua orgánica. QuinuAndes. Silvia, Cauca – (500 g)","https://biotico.co/tienda/cereales/quinua-organica-quinuandes-silvia-cauca-x-500-g/","Quinua orgánica. QuinuAndes. Silvia, Cauca – (500 g)","","",""
"1604870692-2199","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Galletas macrobióticas x 5 unidades. Elaboradas por el Comedor Tranformación.","https://biotico.co/tienda/panaderia/galletas-macrobioticas-x-5-unidades-elaboradas-por-el-comedor-tranformacion/","","","","$3,950"
"1604870817-2298","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lechuga verde lisa orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/lechuga-verde-lisa-organica-certificada-por-ecocert/","","https://i2.wp.com/biotico.co/wp-content/uploads/2019/04/verde-lisa.jpg?ssl=1","",""
"1604870842-2318","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale Scarlet, kale morado. Orgánico. Verde Fresco Orgánico. Madrid, Cund. 400 g.","https://biotico.co/tienda/verduras-organicas-2/kalescarlet/","Kale Scarlet, kale morado. Orgánico. Verde Fresco Orgánico. Madrid, Cund. 400 g.","","",""
"1604870496-2049","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Falafels de garabanzo vegano (5 uds.)","https://biotico.co/tienda/veggielistos/falafels-de-garabanzo-x-5-vegano/","","","","$10,050"
"1604870901-2364","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla Tokyo Long White orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund","https://biotico.co/tienda/verduras-organicas-2/cebolla-tokyo-long-white-organica-ecocert/","","","","$4,950"
"1604870964-2414","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Aguacate variedad Fuerte. Ecológico. Unidad. San Francisco,  Cundinamara","https://biotico.co/tienda/verduras-organicas-2/aguacate-variedad-fuerte-ecologico-x-unidad-san-francisco-cundinamara/","","","","$2,200"
"1604870889-2353","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Champiñones agroecológicos en caja de bagazo de caña. Tabio (500 g)","https://biotico.co/tienda/verduras-organicas-2/champinones-de-produccion-agroecologica-empacados-en-caja-biodegradable-de-bagazo-de-cana-cultivados-en-chia-vereda-bojaca-500-g/","Champiñones agroecológicos en caja de bagazo de caña. Tabio (500 g)","","",""
"1604870975-2425","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Acelga común orgánica. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/acelga-organica/","","","","$3,050"
"1604870461-2022","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa Teriyaki Teshima – (250 ml)","https://biotico.co/tienda/aromaticas-y-condimentos/salsa-teriyaki-teshima-250-ml/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/08/teri.jpg?ssl=1","",""
"1604870342-1914","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Hojas de té GALÓN. Libre de sulfatos. Ecolepont.","https://biotico.co/tienda/hogar-ecologico/tegalon/","","","","$53,000"
"1604870846-2321","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale dwarf green curled orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500 g","https://biotico.co/tienda/verduras-organicas-2/kale-dwarf/","Kale dwarf green curled orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500 g","","",""
"1604870870-2341","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Espinaca Roja Orgánica certificada Ecocert. Verde Fresco Orgánico – 400 g","https://biotico.co/tienda/verduras-organicas-2/redkitten/","","","","$6,000"
"1604870350-1925","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lavaloza biodegradable Toronja –  500 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/lozaecolpont/","","","$18,000",""
"1604870536-2078","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas. Miel del bosque seco  x 1400 g","https://biotico.co/tienda/miel100/miel-de-abejas-miel-del-bosque-seco-x-1400-g/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/09/900.jpg?ssl=1","",""
"1604870567-2100","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Té Bitaco – Chai- Té Negro Orgánico Bitaco®️ Nibs de Cacao, Cardamomo, Granos de Café, Clavos y Canela – 50 g","https://biotico.co/tienda/te/te-bitaco-chai-te-negro-organico-bitaco%ef%b8%8f-nibs-de-cacao-cardamomo-granos-de-cafe-clavos-y-canela-50-g/","","","","$17,000"
"1604870470-2029","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa de Teriyaki Teshima – (1 Lt)","https://biotico.co/tienda/aromaticas-y-condimentos/salsa-de-soya-teriyski-1-lt/","","","","$17,000"
"1604870411-1979","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Lulo. Ecológico de confianza. 500 g.  San Franisco, Cundinamarca. Agricultura familiar.","https://biotico.co/tienda/frutasbiotico/lulo-ecologico-de-confianza-500-g-san-francisco-cundinamarca-a/","","","","$4,000"
"1604870824-2305","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lechuga escarola orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/lechuga-escarola-organica/","","","","$3,550"
"1604870551-2088","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas 100 % Biabejas  (170 g)","https://biotico.co/tienda/miel100/170g-2/","","","","$16,000"
"1604870957-2407","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajos criollos. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (3 unidades)","https://biotico.co/tienda/verduras-organicas-2/ajos-criollos-asociaciones-agricolas-tierra-verde-monterrey-casanare-3-unidades/","","","","$5,400"
"1604870350-1930","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lavaloza biodegradable Toronja –  500 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/lozaecolpont/","","","","$16,900"
"1604870806-2287","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mix asiático: tat soi; mostaza y mitzuna.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/mix-asiatico-organico/","Mix asiático: tat soi; mostaza y mitzuna.  Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870485-2039","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Hamburguesas vegananas: Champiñones, quinua, tofu y frijol caraota – (3 unidades)","https://biotico.co/tienda/veggielistos/mushrumbeansquinuatofu/","","https://i0.wp.com/biotico.co/wp-content/uploads/2018/10/mushroom-barley-burgerwide.jpg?ssl=1","",""
"1604870778-2267","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Perejil liso atado certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/perejil-liso/","","","","$2,550"
"1604870517-2063","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾 Arroz integral y semillas de quinua (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepa-sin-gluten-arroz-integral-y-chiaa-5-uds-el-semillero/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/07/IMG-20200728-WA0062.jpg?ssl=1","",""
"1604870937-2389","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Berro de invierno-Upland cress. Orgánico, certificado por Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/berro-de-invierno/","Berro de invierno-Upland cress. Orgánico, certificado por Ecocert. Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870698-2200","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Yogurt natural x 1lt. Leche 100% ecológica","https://biotico.co/tienda/yogurt/yogurt-natural/","Yogurt natural x 1lt. Leche 100% ecológica","","",""
"1604870770-2261","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Rábano orgánico certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500g.","https://biotico.co/tienda/verduras-organicas-2/rabano/","","","","$4,050"
"1604870504-2055","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten🌽 Maíz y semillas de ajonjolí y avena (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten%f0%9f%8c%bd-maiz-y-semillas-de-ajonjoli-y-avena-5-uds-el-semillero-gluten-free/","","","","$5,000"
"1604870520-2065","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾 Arroz integral y almendras (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten-arroz-integral-y-semillas-de-ajonjoli-5-uds-el-semillero-gluten-free/","Arepas sin gluten 🌾 Arroz integral y almendras (5 uds) El Semillero gluten free","","",""
"1604870330-1900","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Vinilpel 100% biodegradable y 100% biocompostable – Ecobyc Biosphere (50 mts)","https://biotico.co/tienda/jabon-ecologico/clingfilm50mts/","","","","$7,500"
"1604870688-2195","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mantequilla 100% leche (140 g) Ganadería sostenible. Subachoque, Cund.","https://biotico.co/tienda/lacteos/mantequillaecologica/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/06/20200720_201916-e1595295727939.jpg?ssl=1","",""
"1604870354-1933","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico de Coco y vainilla x 250 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/jabonmanoscyv/","","","$14,000",""
"1604870563-2095","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Té Bitaco – té verde – té verde orgánico en hoja suelta  50 g","https://biotico.co/tienda/te/teverdebitaco/","Té Bitaco – té verde – té verde orgánico en hoja suelta  50 g","","",""
